id,genre,Popularity,Song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,seconds
0ytvsZOerGzUWfHXVT2Sgy,chill,67.0,Eternal Youth,0.655,0.487,F#G,-7.988,Major,0.033,0.0347,0.897,0.271,0.0454,139.914,audio_features,spotify:track:0ytvsZOerGzUWfHXVT2Sgy,https://api.spotify.com/v1/tracks/0ytvsZOerGzUWfHXVT2Sgy,https://api.spotify.com/v1/audio-analysis/0ytvsZOerGzUWfHXVT2Sgy,205766,4/4,205.766
1FlY15vdP570PJucy6JdYm,chill,66.0,Controlla,0.788,0.446,F#G,-9.812,Major,0.0693,0.545,0.694,0.273,0.545,80.009,audio_features,spotify:track:1FlY15vdP570PJucy6JdYm,https://api.spotify.com/v1/tracks/1FlY15vdP570PJucy6JdYm,https://api.spotify.com/v1/audio-analysis/1FlY15vdP570PJucy6JdYm,108000,4/4,108.0
0Hfah746oDkvCS7ySP3k1c,chill,62.0,dream girl,0.795,0.385,G,-13.526,Minor,0.329,0.851,5.98e-05,0.234,0.55,109.996,audio_features,spotify:track:0Hfah746oDkvCS7ySP3k1c,https://api.spotify.com/v1/tracks/0Hfah746oDkvCS7ySP3k1c,https://api.spotify.com/v1/audio-analysis/0Hfah746oDkvCS7ySP3k1c,87409,4/4,87.409
0fR8y0bMqFn0mDdZoksk7N,chill,61.0,In The Rain,0.7,0.831,F#G,-5.84,Minor,0.0538,0.012,0.227,0.117,0.278,129.973,audio_features,spotify:track:0fR8y0bMqFn0mDdZoksk7N,https://api.spotify.com/v1/tracks/0fR8y0bMqFn0mDdZoksk7N,https://api.spotify.com/v1/audio-analysis/0fR8y0bMqFn0mDdZoksk7N,239442,4/4,239.442
5m5THqRa6jHwKYLMWp2DEW,chill,60.0,Loving You,0.708,0.746,D#E,-6.01,Major,0.0565,0.0408,0.00178,0.0815,0.672,111.032,audio_features,spotify:track:5m5THqRa6jHwKYLMWp2DEW,https://api.spotify.com/v1/tracks/5m5THqRa6jHwKYLMWp2DEW,https://api.spotify.com/v1/audio-analysis/5m5THqRa6jHwKYLMWp2DEW,194595,4/4,194.595
3IGX2zBWkTGi3EfFMYzJrs,chill,62.0,morphine (da ways),0.389,0.693,B,-6.537,Major,0.235,0.178,0.000866,0.127,0.513,80.882,audio_features,spotify:track:3IGX2zBWkTGi3EfFMYzJrs,https://api.spotify.com/v1/tracks/3IGX2zBWkTGi3EfFMYzJrs,https://api.spotify.com/v1/audio-analysis/3IGX2zBWkTGi3EfFMYzJrs,117072,4/4,117.072
60bAuEmJQfzeDV1B84H4xY,chill,64.0,WESTSIDE,0.562,0.47,D,-10.722,Major,0.0717,0.455,0.0,0.113,0.271,159.728,audio_features,spotify:track:60bAuEmJQfzeDV1B84H4xY,https://api.spotify.com/v1/tracks/60bAuEmJQfzeDV1B84H4xY,https://api.spotify.com/v1/audio-analysis/60bAuEmJQfzeDV1B84H4xY,184111,4/4,184.111
5bRhKVGEj14xo6S5mHz7rh,chill,62.0,Sunsick,0.663,0.583,G,-9.235,Major,0.0346,0.411,0.138,0.169,0.58,81.507,audio_features,spotify:track:5bRhKVGEj14xo6S5mHz7rh,https://api.spotify.com/v1/tracks/5bRhKVGEj14xo6S5mHz7rh,https://api.spotify.com/v1/audio-analysis/5bRhKVGEj14xo6S5mHz7rh,145082,4/4,145.082
4AuLkMqJdyQyGeShCU5ik3,chill,66.0,Safe,0.608,0.461,B,-13.083,Minor,0.146,0.828,0.00104,0.107,0.512,114.886,audio_features,spotify:track:4AuLkMqJdyQyGeShCU5ik3,https://api.spotify.com/v1/tracks/4AuLkMqJdyQyGeShCU5ik3,https://api.spotify.com/v1/audio-analysis/4AuLkMqJdyQyGeShCU5ik3,78215,4/4,78.215
7LBG7L5wOwfBgM6W3t7qPJ,chill,57.0,Monday Loop,0.742,0.384,A#B,-8.533,Major,0.043,0.872,0.00305,0.132,0.354,69.006,audio_features,spotify:track:7LBG7L5wOwfBgM6W3t7qPJ,https://api.spotify.com/v1/tracks/7LBG7L5wOwfBgM6W3t7qPJ,https://api.spotify.com/v1/audio-analysis/7LBG7L5wOwfBgM6W3t7qPJ,91505,3/4,91.505
0vtX8UMG38p7IXpP4lZJ2z,chill,59.0,Bloom,0.555,0.585,D,-6.672,Major,0.0272,0.0149,0.86,0.0707,0.0803,130.004,audio_features,spotify:track:0vtX8UMG38p7IXpP4lZJ2z,https://api.spotify.com/v1/tracks/0vtX8UMG38p7IXpP4lZJ2z,https://api.spotify.com/v1/audio-analysis/0vtX8UMG38p7IXpP4lZJ2z,195692,4/4,195.692
4wHkfOTO5XpTrVn1bHxR18,chill,68.0,Dream Space,0.781,0.696,D,-6.069,Major,0.113,0.137,0.00424,0.573,0.293,107.996,audio_features,spotify:track:4wHkfOTO5XpTrVn1bHxR18,https://api.spotify.com/v1/tracks/4wHkfOTO5XpTrVn1bHxR18,https://api.spotify.com/v1/audio-analysis/4wHkfOTO5XpTrVn1bHxR18,171466,4/4,171.466
1EMWN9uomtQxEw2mZKrb2C,chill,70.0,girls like me don't cry (sped up),0.827,0.8,G,-4.821,Minor,0.11,0.383,0.00164,0.102,0.514,142.667,audio_features,spotify:track:1EMWN9uomtQxEw2mZKrb2C,https://api.spotify.com/v1/tracks/1EMWN9uomtQxEw2mZKrb2C,https://api.spotify.com/v1/audio-analysis/1EMWN9uomtQxEw2mZKrb2C,164719,4/4,164.719
3xbUCRFut7tzBoD2F8L56y,chill,66.0,Tell Me Why I'm Waiting,0.671,0.275,F#G,-11.185,Minor,0.056,0.796,0.000339,0.0657,0.159,124.007,audio_features,spotify:track:3xbUCRFut7tzBoD2F8L56y,https://api.spotify.com/v1/tracks/3xbUCRFut7tzBoD2F8L56y,https://api.spotify.com/v1/audio-analysis/3xbUCRFut7tzBoD2F8L56y,123891,4/4,123.891
16BMKSNU69eW0y1Q0vWvwa,chill,68.0,Forget About You (Intimate),0.503,0.264,A#B,-9.762,Minor,0.0632,0.807,0.0,0.24,0.44,45.861,audio_features,spotify:track:16BMKSNU69eW0y1Q0vWvwa,https://api.spotify.com/v1/tracks/16BMKSNU69eW0y1Q0vWvwa,https://api.spotify.com/v1/audio-analysis/16BMKSNU69eW0y1Q0vWvwa,100739,4/4,100.739
5Nu5Uyoauauy9LFePYL1Z3,chill,59.0,Late Night,0.612,0.628,D,-6.754,Major,0.0752,0.0358,0.00898,0.193,0.434,125.043,audio_features,spotify:track:5Nu5Uyoauauy9LFePYL1Z3,https://api.spotify.com/v1/tracks/5Nu5Uyoauauy9LFePYL1Z3,https://api.spotify.com/v1/audio-analysis/5Nu5Uyoauauy9LFePYL1Z3,228155,4/4,228.155
7qrBYrivpvfXUPBMmqh3dA,chill,65.0,5:32pm,0.691,0.186,A#B,-13.672,Minor,0.0487,0.686,0.934,0.0762,0.548,86.383,audio_features,spotify:track:7qrBYrivpvfXUPBMmqh3dA,https://api.spotify.com/v1/tracks/7qrBYrivpvfXUPBMmqh3dA,https://api.spotify.com/v1/audio-analysis/7qrBYrivpvfXUPBMmqh3dA,136914,4/4,136.914
4Z3Mmn6cIeuKprHQyyAbXQ,chill,60.0,Blue Spirits,0.657,0.657,A,-5.707,Major,0.0478,0.64,0.0,0.287,0.375,130.002,audio_features,spotify:track:4Z3Mmn6cIeuKprHQyyAbXQ,https://api.spotify.com/v1/tracks/4Z3Mmn6cIeuKprHQyyAbXQ,https://api.spotify.com/v1/audio-analysis/4Z3Mmn6cIeuKprHQyyAbXQ,188308,4/4,188.308
6txjv1bYloEaQ65SainV1Y,chill,60.0,All My Life,0.303,0.68,A,-5.318,Major,0.0731,0.547,0.929,0.872,0.0397,118.581,audio_features,spotify:track:6txjv1bYloEaQ65SainV1Y,https://api.spotify.com/v1/tracks/6txjv1bYloEaQ65SainV1Y,https://api.spotify.com/v1/audio-analysis/6txjv1bYloEaQ65SainV1Y,192267,3/4,192.267
3Z6HMD0zTxTUqrmh9ZoIib,chill,62.0,Petals,0.822,0.706,C,-6.472,Major,0.0387,0.193,0.00167,0.129,0.896,128.707,audio_features,spotify:track:3Z6HMD0zTxTUqrmh9ZoIib,https://api.spotify.com/v1/tracks/3Z6HMD0zTxTUqrmh9ZoIib,https://api.spotify.com/v1/audio-analysis/3Z6HMD0zTxTUqrmh9ZoIib,174536,4/4,174.536
5MhMXTuVODDF234VDvSxQx,chill,62.0,Awake,0.552,0.877,C#D,-5.765,Major,0.0353,0.0585,0.899,0.0746,0.597,176.05,audio_features,spotify:track:5MhMXTuVODDF234VDvSxQx,https://api.spotify.com/v1/tracks/5MhMXTuVODDF234VDvSxQx,https://api.spotify.com/v1/audio-analysis/5MhMXTuVODDF234VDvSxQx,283636,4/4,283.636
0JL9TZip7mL7iwC5EOkALS,chill,63.0,Lady Brown (feat. Cise Starr from CYNE),0.499,0.874,C,-4.586,Major,0.097,0.611,0.000639,0.0703,0.861,97.317,audio_features,spotify:track:0JL9TZip7mL7iwC5EOkALS,https://api.spotify.com/v1/tracks/0JL9TZip7mL7iwC5EOkALS,https://api.spotify.com/v1/audio-analysis/0JL9TZip7mL7iwC5EOkALS,199160,4/4,199.16
2lNb0SzyOEHizMxlpT9HM6,chill,62.0,IF I DON'T TEXT YOU FIRST,0.76,0.492,A,-6.802,Major,0.0824,0.269,0.0,0.305,0.677,104.987,audio_features,spotify:track:2lNb0SzyOEHizMxlpT9HM6,https://api.spotify.com/v1/tracks/2lNb0SzyOEHizMxlpT9HM6,https://api.spotify.com/v1/audio-analysis/2lNb0SzyOEHizMxlpT9HM6,133547,4/4,133.547
3IqcBL5yjJK3ri0TGaL3MC,chill,67.0,less of you,0.563,0.678,G,-5.885,Major,0.0495,0.544,1.34e-06,0.117,0.568,169.963,audio_features,spotify:track:3IqcBL5yjJK3ri0TGaL3MC,https://api.spotify.com/v1/tracks/3IqcBL5yjJK3ri0TGaL3MC,https://api.spotify.com/v1/audio-analysis/3IqcBL5yjJK3ri0TGaL3MC,206893,4/4,206.893
5KPYMz7DUZc6ZdcxNgfL18,chill,60.0,Heavier,0.452,0.883,C#D,-6.142,Minor,0.0396,0.000227,0.0176,0.0657,0.396,169.932,audio_features,spotify:track:5KPYMz7DUZc6ZdcxNgfL18,https://api.spotify.com/v1/tracks/5KPYMz7DUZc6ZdcxNgfL18,https://api.spotify.com/v1/audio-analysis/5KPYMz7DUZc6ZdcxNgfL18,257801,4/4,257.801
2yyluSgySg95O24RBkgrMR,chill,64.0,B.Y.S.,0.632,0.653,A,-6.646,Major,0.0379,0.508,0.0,0.265,0.355,99.997,audio_features,spotify:track:2yyluSgySg95O24RBkgrMR,https://api.spotify.com/v1/tracks/2yyluSgySg95O24RBkgrMR,https://api.spotify.com/v1/audio-analysis/2yyluSgySg95O24RBkgrMR,165154,4/4,165.154
3nXFJJmhSKF4fTUNVcmAG2,chill,61.0,Dreaming - Gibson Parker Remix,0.564,0.891,C,-5.794,Minor,0.0354,0.0618,0.522,0.134,0.434,126.064,audio_features,spotify:track:3nXFJJmhSKF4fTUNVcmAG2,https://api.spotify.com/v1/tracks/3nXFJJmhSKF4fTUNVcmAG2,https://api.spotify.com/v1/audio-analysis/3nXFJJmhSKF4fTUNVcmAG2,205714,4/4,205.714
11iiMB7TmFTtaXT4YJAltw,chill,65.0,i don't feel part of the world anymore,0.546,0.179,C#D,-19.623,Minor,0.23,0.611,0.00211,0.107,0.272,95.037,audio_features,spotify:track:11iiMB7TmFTtaXT4YJAltw,https://api.spotify.com/v1/tracks/11iiMB7TmFTtaXT4YJAltw,https://api.spotify.com/v1/audio-analysis/11iiMB7TmFTtaXT4YJAltw,84177,4/4,84.177
5cgy5vMqVZbd8hYutp2txu,chill,63.0,TOUCH,0.412,0.613,A#B,-9.803,Major,0.125,0.528,1.96e-06,0.104,0.314,89.025,audio_features,spotify:track:5cgy5vMqVZbd8hYutp2txu,https://api.spotify.com/v1/tracks/5cgy5vMqVZbd8hYutp2txu,https://api.spotify.com/v1/audio-analysis/5cgy5vMqVZbd8hYutp2txu,205347,4/4,205.347
1yHmbFm61m6aGqemhyOv5T,chill,59.0,Campbell,0.28,0.89,G#A,-4.704,Major,0.0585,0.0161,0.0,0.408,0.52,93.954,audio_features,spotify:track:1yHmbFm61m6aGqemhyOv5T,https://api.spotify.com/v1/tracks/1yHmbFm61m6aGqemhyOv5T,https://api.spotify.com/v1/audio-analysis/1yHmbFm61m6aGqemhyOv5T,89212,3/4,89.212
14341PCTnxSgULfXtPRCGu,chill,62.0,E t h e r e a l,0.516,0.887,G#A,-9.329,Minor,0.0539,0.0215,0.185,0.258,0.246,89.999,audio_features,spotify:track:14341PCTnxSgULfXtPRCGu,https://api.spotify.com/v1/tracks/14341PCTnxSgULfXtPRCGu,https://api.spotify.com/v1/audio-analysis/14341PCTnxSgULfXtPRCGu,96000,4/4,96.0
71qKWIBggc7poNXclWN53M,chill,65.0,I'll Bite Your Soul,0.786,0.37,F#G,-16.84,Minor,0.0695,0.768,0.373,0.139,0.18,101.966,audio_features,spotify:track:71qKWIBggc7poNXclWN53M,https://api.spotify.com/v1/tracks/71qKWIBggc7poNXclWN53M,https://api.spotify.com/v1/audio-analysis/71qKWIBggc7poNXclWN53M,123187,4/4,123.187
7B4UxdHwRKJYRhvXxmgZhM,chill,65.0,universe,0.636,0.452,B,-8.298,Major,0.0329,0.136,1.97e-06,0.104,0.0678,80.004,audio_features,spotify:track:7B4UxdHwRKJYRhvXxmgZhM,https://api.spotify.com/v1/tracks/7B4UxdHwRKJYRhvXxmgZhM,https://api.spotify.com/v1/audio-analysis/7B4UxdHwRKJYRhvXxmgZhM,186627,4/4,186.627
3vkj94FiLgUz3ysZcmIXPx,chill,60.0,Dizzy On the Comedown,0.619,0.632,G#A,-7.692,Major,0.0273,0.431,8.05e-06,0.0897,0.265,114.97,audio_features,spotify:track:3vkj94FiLgUz3ysZcmIXPx,https://api.spotify.com/v1/tracks/3vkj94FiLgUz3ysZcmIXPx,https://api.spotify.com/v1/audio-analysis/3vkj94FiLgUz3ysZcmIXPx,255773,4/4,255.773
4LMlIX9Y8qziRafzW30mGc,chill,62.0,you never meant it,0.792,0.551,G,-5.769,Major,0.037,0.307,0.0,0.101,0.45,103.967,audio_features,spotify:track:4LMlIX9Y8qziRafzW30mGc,https://api.spotify.com/v1/tracks/4LMlIX9Y8qziRafzW30mGc,https://api.spotify.com/v1/audio-analysis/4LMlIX9Y8qziRafzW30mGc,117692,4/4,117.692
4If7JKEkzeY0WusIrOdQlC,chill,66.0,Waves,0.84,0.338,F#G,-8.16,Major,0.0436,0.135,0.0225,0.0635,0.927,108.024,audio_features,spotify:track:4If7JKEkzeY0WusIrOdQlC,https://api.spotify.com/v1/tracks/4If7JKEkzeY0WusIrOdQlC,https://api.spotify.com/v1/audio-analysis/4If7JKEkzeY0WusIrOdQlC,133748,4/4,133.748
2Q3QRjA8MjzqpFaIkFludb,chill,66.0,right here,0.597,0.496,F,-9.441,Major,0.077,0.0839,0.0,0.117,0.319,160.05,audio_features,spotify:track:2Q3QRjA8MjzqpFaIkFludb,https://api.spotify.com/v1/tracks/2Q3QRjA8MjzqpFaIkFludb,https://api.spotify.com/v1/audio-analysis/2Q3QRjA8MjzqpFaIkFludb,195093,4/4,195.093
45uwWuhL7nNamSKw3DnpQl,chill,66.0,Fever,0.61,0.554,D,-8.301,Minor,0.13,0.428,0.000322,0.157,0.231,106.818,audio_features,spotify:track:45uwWuhL7nNamSKw3DnpQl,https://api.spotify.com/v1/tracks/45uwWuhL7nNamSKw3DnpQl,https://api.spotify.com/v1/audio-analysis/45uwWuhL7nNamSKw3DnpQl,173411,4/4,173.411
5byXSKd7QOHtVMOiptklBD,chill,67.0,i swear i'll never leave again,0.569,0.319,G#A,-12.85,Major,0.0277,0.853,0.000151,0.128,0.32,79.997,audio_features,spotify:track:5byXSKd7QOHtVMOiptklBD,https://api.spotify.com/v1/tracks/5byXSKd7QOHtVMOiptklBD,https://api.spotify.com/v1/audio-analysis/5byXSKd7QOHtVMOiptklBD,173716,4/4,173.716
1wNlxeNoKgMK3pAuZCHDcJ,chill,67.0,Beautiful Day (Thank You for Sunshine),0.843,0.564,C,-8.673,Major,0.21,0.0874,0.0,0.104,0.618,142.086,audio_features,spotify:track:1wNlxeNoKgMK3pAuZCHDcJ,https://api.spotify.com/v1/tracks/1wNlxeNoKgMK3pAuZCHDcJ,https://api.spotify.com/v1/audio-analysis/1wNlxeNoKgMK3pAuZCHDcJ,110070,4/4,110.07
4yyX0nJqMpqaubcGdGsxx9,chill,67.0,ODIUM,0.708,0.781,B,-8.267,Minor,0.0638,0.163,0.885,0.392,0.345,74.997,audio_features,spotify:track:4yyX0nJqMpqaubcGdGsxx9,https://api.spotify.com/v1/tracks/4yyX0nJqMpqaubcGdGsxx9,https://api.spotify.com/v1/audio-analysis/4yyX0nJqMpqaubcGdGsxx9,166579,4/4,166.579
3BajoSb3TjPbcOC873OjbD,chill,66.0,May I Ask,0.716,0.369,D,-9.216,Major,0.0468,0.353,0.0,0.0897,0.389,146.021,audio_features,spotify:track:3BajoSb3TjPbcOC873OjbD,https://api.spotify.com/v1/tracks/3BajoSb3TjPbcOC873OjbD,https://api.spotify.com/v1/audio-analysis/3BajoSb3TjPbcOC873OjbD,230592,4/4,230.592
6RMltEudPPFoJuUoshxRBB,chill,62.0,Toroka,0.641,0.438,F,-7.029,Major,0.132,0.905,0.000134,0.108,0.343,67.529,audio_features,spotify:track:6RMltEudPPFoJuUoshxRBB,https://api.spotify.com/v1/tracks/6RMltEudPPFoJuUoshxRBB,https://api.spotify.com/v1/audio-analysis/6RMltEudPPFoJuUoshxRBB,202075,4/4,202.075
0SANWT6WZgajOViFe0EkCO,chill,67.0,The Chase,0.658,0.517,G#A,-13.812,Major,0.0768,0.863,0.828,0.159,0.568,194.065,audio_features,spotify:track:0SANWT6WZgajOViFe0EkCO,https://api.spotify.com/v1/tracks/0SANWT6WZgajOViFe0EkCO,https://api.spotify.com/v1/audio-analysis/0SANWT6WZgajOViFe0EkCO,193608,4/4,193.608
2YbJ0qJ5uqOPfLGvqMLkaK,chill,58.0,Heartbeat Highway,0.656,0.776,A,-5.089,Major,0.0268,0.0527,0.00224,0.0647,0.314,115.016,audio_features,spotify:track:2YbJ0qJ5uqOPfLGvqMLkaK,https://api.spotify.com/v1/tracks/2YbJ0qJ5uqOPfLGvqMLkaK,https://api.spotify.com/v1/audio-analysis/2YbJ0qJ5uqOPfLGvqMLkaK,221217,4/4,221.217
0MO1qNhm8aRZchi8CJlIRo,chill,64.0,Can't Love Myself,0.541,0.0836,C#D,-12.663,Major,0.313,0.913,0.00199,0.126,0.452,181.032,audio_features,spotify:track:0MO1qNhm8aRZchi8CJlIRo,https://api.spotify.com/v1/tracks/0MO1qNhm8aRZchi8CJlIRo,https://api.spotify.com/v1/audio-analysis/0MO1qNhm8aRZchi8CJlIRo,122723,4/4,122.723
5bwxMo2sye4bffTgp7uNbo,chill,58.0,Take My Head,0.316,0.859,D,-6.982,Major,0.0359,0.219,0.141,0.102,0.355,160.928,audio_features,spotify:track:5bwxMo2sye4bffTgp7uNbo,https://api.spotify.com/v1/tracks/5bwxMo2sye4bffTgp7uNbo,https://api.spotify.com/v1/audio-analysis/5bwxMo2sye4bffTgp7uNbo,193911,4/4,193.911
4xlpJ99yL9xYQtzG6c3hwk,chill,64.0,Luv(sic.) pt3 (feat. Shing02),0.866,0.691,F,-4.371,Minor,0.0478,0.727,0.503,0.0737,0.87,94.997,audio_features,spotify:track:4xlpJ99yL9xYQtzG6c3hwk,https://api.spotify.com/v1/tracks/4xlpJ99yL9xYQtzG6c3hwk,https://api.spotify.com/v1/audio-analysis/4xlpJ99yL9xYQtzG6c3hwk,336867,4/4,336.867
6SNGzhVrisdq63Ndz58ovT,chill,62.0,Luv (sic),0.906,0.677,C#D,-5.558,Major,0.215,0.437,0.0272,0.652,0.869,93.016,audio_features,spotify:track:6SNGzhVrisdq63Ndz58ovT,https://api.spotify.com/v1/tracks/6SNGzhVrisdq63Ndz58ovT,https://api.spotify.com/v1/audio-analysis/6SNGzhVrisdq63Ndz58ovT,286320,4/4,286.32
4eoxoPILgW7rIKHpGmnYIc,chill,60.0,Spoiled Brat,0.896,0.457,C#D,-7.432,Major,0.195,0.158,0.000109,0.0994,0.504,129.966,audio_features,spotify:track:4eoxoPILgW7rIKHpGmnYIc,https://api.spotify.com/v1/tracks/4eoxoPILgW7rIKHpGmnYIc,https://api.spotify.com/v1/audio-analysis/4eoxoPILgW7rIKHpGmnYIc,119959,3/4,119.959
6P2BlKa7uBwKV6KVsEBkmv,chill,68.0,Wrong About Forever,0.603,0.439,C,-8.995,Major,0.118,0.537,0.0,0.191,0.257,64.003,audio_features,spotify:track:6P2BlKa7uBwKV6KVsEBkmv,https://api.spotify.com/v1/tracks/6P2BlKa7uBwKV6KVsEBkmv,https://api.spotify.com/v1/audio-analysis/6P2BlKa7uBwKV6KVsEBkmv,198472,4/4,198.472
1dWUBCoztAMZcqec1CAE6z,chill,69.0,Butterflies (feat. AURORA),0.326,0.157,E,-16.287,Minor,0.0415,0.971,0.138,0.191,0.3,178.711,audio_features,spotify:track:1dWUBCoztAMZcqec1CAE6z,https://api.spotify.com/v1/tracks/1dWUBCoztAMZcqec1CAE6z,https://api.spotify.com/v1/audio-analysis/1dWUBCoztAMZcqec1CAE6z,130667,4/4,130.667
14gmLQPNYokqB8OKxAp69f,chill,61.0,War With Heaven,0.622,0.671,F,-6.426,Major,0.026,0.014,0.0,0.304,0.572,84.996,audio_features,spotify:track:14gmLQPNYokqB8OKxAp69f,https://api.spotify.com/v1/tracks/14gmLQPNYokqB8OKxAp69f,https://api.spotify.com/v1/audio-analysis/14gmLQPNYokqB8OKxAp69f,193373,4/4,193.373
2DIFiLjzVxSUc7YY2k7WDA,chill,65.0,Loosing Interest,0.926,0.199,A#B,-13.635,Minor,0.0916,0.51,0.119,0.224,0.763,113.952,audio_features,spotify:track:2DIFiLjzVxSUc7YY2k7WDA,https://api.spotify.com/v1/tracks/2DIFiLjzVxSUc7YY2k7WDA,https://api.spotify.com/v1/audio-analysis/2DIFiLjzVxSUc7YY2k7WDA,117917,4/4,117.917
3LX6Bv3jfbABw1KQsYOYtZ,chill,63.0,Until We Leave the Ground - Steve James Remix,0.743,0.577,C,-9.599,Minor,0.0384,0.0429,0.0701,0.111,0.32,124.015,audio_features,spotify:track:3LX6Bv3jfbABw1KQsYOYtZ,https://api.spotify.com/v1/tracks/3LX6Bv3jfbABw1KQsYOYtZ,https://api.spotify.com/v1/audio-analysis/3LX6Bv3jfbABw1KQsYOYtZ,197419,4/4,197.419
6OXJL2HaygePLxP2ICvVh0,chill,63.0,"i don't like it, you're not the same",0.533,0.168,B,-13.329,Minor,0.0472,0.422,0.39,0.135,0.074,114.757,audio_features,spotify:track:6OXJL2HaygePLxP2ICvVh0,https://api.spotify.com/v1/tracks/6OXJL2HaygePLxP2ICvVh0,https://api.spotify.com/v1/audio-analysis/6OXJL2HaygePLxP2ICvVh0,97686,4/4,97.686
5l5rUCU2QAA1sXTuNPlMHZ,chill,57.0,Hakuna Matata,0.65,0.382,C,-12.34,Major,0.0275,0.313,0.881,0.103,0.348,125.035,audio_features,spotify:track:5l5rUCU2QAA1sXTuNPlMHZ,https://api.spotify.com/v1/tracks/5l5rUCU2QAA1sXTuNPlMHZ,https://api.spotify.com/v1/audio-analysis/5l5rUCU2QAA1sXTuNPlMHZ,168747,4/4,168.747
5ZJ9NpjYG95TDef8bdD1XG,chill,57.0,Bad Dream,0.66,0.844,F,-6.173,Minor,0.0352,0.0211,0.109,0.338,0.662,114.952,audio_features,spotify:track:5ZJ9NpjYG95TDef8bdD1XG,https://api.spotify.com/v1/tracks/5ZJ9NpjYG95TDef8bdD1XG,https://api.spotify.com/v1/audio-analysis/5ZJ9NpjYG95TDef8bdD1XG,202502,4/4,202.502
2IhNiST8ZiY4KPcPSBzMcB,chill,62.0,[oops],0.851,0.264,C,-13.558,Major,0.0788,0.53,0.217,0.138,0.635,68.988,audio_features,spotify:track:2IhNiST8ZiY4KPcPSBzMcB,https://api.spotify.com/v1/tracks/2IhNiST8ZiY4KPcPSBzMcB,https://api.spotify.com/v1/audio-analysis/2IhNiST8ZiY4KPcPSBzMcB,142183,4/4,142.183
21yCOhgaDMc0KEtxhZHTbI,chill,65.0,blue,0.513,0.563,C#D,-8.689,Major,0.0338,0.0701,1.62e-06,0.0956,0.217,160.051,audio_features,spotify:track:21yCOhgaDMc0KEtxhZHTbI,https://api.spotify.com/v1/tracks/21yCOhgaDMc0KEtxhZHTbI,https://api.spotify.com/v1/audio-analysis/21yCOhgaDMc0KEtxhZHTbI,178600,4/4,178.6
5p684vIzF5LOkmHL3I0tyM,chill,62.0,"i'm in love with u, sorry",0.578,0.288,F,-17.204,Major,0.0589,0.97,0.633,0.125,0.276,94.983,audio_features,spotify:track:5p684vIzF5LOkmHL3I0tyM,https://api.spotify.com/v1/tracks/5p684vIzF5LOkmHL3I0tyM,https://api.spotify.com/v1/audio-analysis/5p684vIzF5LOkmHL3I0tyM,90316,4/4,90.316
6Xoe3jKnSFKSzsQ8kdDT7I,chill,59.0,Disappointment (feat. Rxseboy),0.657,0.821,C,-5.655,Major,0.232,0.686,0.0,0.0736,0.823,169.897,audio_features,spotify:track:6Xoe3jKnSFKSzsQ8kdDT7I,https://api.spotify.com/v1/tracks/6Xoe3jKnSFKSzsQ8kdDT7I,https://api.spotify.com/v1/audio-analysis/6Xoe3jKnSFKSzsQ8kdDT7I,142092,4/4,142.092
71nnhckUPfuphvyYJx6l01,chill,65.0,Home,0.808,0.331,C,-8.216,Major,0.0439,0.254,1.61e-05,0.13,0.418,93.006,audio_features,spotify:track:71nnhckUPfuphvyYJx6l01,https://api.spotify.com/v1/tracks/71nnhckUPfuphvyYJx6l01,https://api.spotify.com/v1/audio-analysis/71nnhckUPfuphvyYJx6l01,170952,4/4,170.952
0Dh7LsAuAyaaucEMD5ULHV,chill,57.0,Ordinary Pleasure,0.882,0.781,G,-7.384,Major,0.14,0.154,0.0163,0.105,0.783,115.006,audio_features,spotify:track:0Dh7LsAuAyaaucEMD5ULHV,https://api.spotify.com/v1/tracks/0Dh7LsAuAyaaucEMD5ULHV,https://api.spotify.com/v1/audio-analysis/0Dh7LsAuAyaaucEMD5ULHV,183753,4/4,183.753
4ZrT4GknVWRvBYA8AcLCeY,chill,60.0,HELL/HEAVEN,0.621,0.417,D,-9.719,Major,0.0324,0.303,9.18e-06,0.31,0.204,133.902,audio_features,spotify:track:4ZrT4GknVWRvBYA8AcLCeY,https://api.spotify.com/v1/tracks/4ZrT4GknVWRvBYA8AcLCeY,https://api.spotify.com/v1/audio-analysis/4ZrT4GknVWRvBYA8AcLCeY,160043,4/4,160.043
2p9Ac0KQAUfOIXXWAxlzmM,chill,65.0,Paragraphs,0.51,0.361,D,-9.913,Major,0.0576,0.827,8.01e-06,0.28,0.208,73.354,audio_features,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,https://api.spotify.com/v1/tracks/2p9Ac0KQAUfOIXXWAxlzmM,https://api.spotify.com/v1/audio-analysis/2p9Ac0KQAUfOIXXWAxlzmM,233544,4/4,233.544
6bM1QYzUKzZpQyAa7uO5kr,chill,65.0,"she likes spring, I prefer winter",0.445,0.654,A,-6.735,Major,0.0541,0.561,0.0,0.247,0.473,80.209,audio_features,spotify:track:6bM1QYzUKzZpQyAa7uO5kr,https://api.spotify.com/v1/tracks/6bM1QYzUKzZpQyAa7uO5kr,https://api.spotify.com/v1/audio-analysis/6bM1QYzUKzZpQyAa7uO5kr,207446,4/4,207.446
